Date,Revenue,Expenses,Department,Region,Product Line,Expense Category,Client ID
2025-11-16,7506.86,0.0,Marketing,South,Consulting Services,Software Subscriptions,CL-028
2025-11-16,9975.66,578.29,HR,North,Software Licenses,Software Subscriptions,CL-013
2025-11-16,0.0,3996.28,Sales,West,Hardware Systems,Salaries,
2025-11-16,7694.33,0.0,Marketing,North,Consulting Services,Marketing Ads,CL-058
2025-11-16,10723.38,0.0,Marketing,West,Software Licenses,Events,CL-077
2025-11-16,6209.41,0.0,Engineering,West,Consulting Services,Salaries,CL-092
2025-11-17,9311.22,3960.81,HR,West,Hardware Systems,Benefits,CL-012
2025-11-17,0.0,555.29,Operations,South,Software Licenses,Rent,
2025-11-17,7188.24,0.0,HR,South,Cloud Subscriptions,Salaries,CL-061
2025-11-17,6785.43,0.0,HR,South,Hardware Systems,Benefits,CL-057
2025-11-17,9576.59,0.0,Sales,East,Cloud Subscriptions,Software Subscriptions,CL-049
2025-11-17,1930.0,2091.45,Engineering,South,Hardware Systems,Training,CL-067
2025-11-17,5011.67,0.0,HR,North,Cloud Subscriptions,Salaries,CL-080
2025-11-17,9395.69,890.64,Engineering,South,Consulting Services,Salaries,CL-047
2025-11-17,0.0,1138.03,Engineering,East,Cloud Subscriptions,Training,
2025-11-18,3437.83,0.0,Engineering,North,Consulting Services,Salaries,CL-098
2025-11-18,0.0,1791.29,Marketing,East,Cloud Subscriptions,Marketing Ads,
2025-11-18,0.0,313.57,Engineering,East,Software Licenses,Software Subscriptions,
2025-11-18,1153.57,0.0,Marketing,East,Hardware Systems,Software Subscriptions,CL-039
2025-11-18,0.0,2394.85,Operations,South,Hardware Systems,Salaries,
2025-11-18,11721.62,749.41,Engineering,South,Hardware Systems,Training,CL-070
2025-11-18,5000.68,0.0,Sales,West,Cloud Subscriptions,Commissions,CL-040
2025-11-18,0.0,816.32,HR,South,Hardware Systems,Recruitment,
2025-11-18,2015.09,0.0,Operations,East,Hardware Systems,Office Supplies,CL-037
2025-11-18,9018.58,927.97,Engineering,North,Software Licenses,Training,CL-060
2025-11-19,11825.1,0.0,HR,South,Cloud Subscriptions,Benefits,CL-038
2025-11-19,0.0,2689.44,Engineering,West,Cloud Subscriptions,Software Subscriptions,
2025-11-19,5595.4,0.0,Sales,East,Consulting Services,Travel,CL-081
2025-11-19,0.0,2616.06,Engineering,South,Hardware Systems,Software Subscriptions,
2025-11-19,0.0,807.95,Sales,South,Software Licenses,Software Subscriptions,
2025-11-19,0.0,606.37,Engineering,East,Cloud Subscriptions,Salaries,
2025-11-19,0.0,541.6,Engineering,West,Consulting Services,Training,
2025-11-19,9671.58,0.0,HR,West,Software Licenses,Salaries,CL-089
2025-11-19,9499.32,2742.03,HR,South,Hardware Systems,Software Subscriptions,CL-028
2025-11-20,2794.61,1757.31,Sales,East,Cloud Subscriptions,Software Subscriptions,CL-020
2025-11-20,0.0,885.67,HR,East,Hardware Systems,Software Subscriptions,
2025-11-20,1565.21,2699.84,Marketing,South,Consulting Services,Software Subscriptions,CL-019
2025-11-20,9485.03,0.0,Engineering,North,Cloud Subscriptions,Training,CL-098
2025-11-20,7451.96,1776.59,Operations,East,Consulting Services,Office Supplies,CL-041
2025-11-20,0.0,1174.76,HR,North,Software Licenses,Benefits,
2025-11-20,0.0,1798.75,Engineering,East,Cloud Subscriptions,Hardware Servers,
2025-11-20,6277.19,0.0,Operations,East,Consulting Services,Utilities,CL-051
2025-11-20,10359.35,0.0,Sales,North,Software Licenses,Software Subscriptions,CL-089
2025-11-20,0.0,1137.06,Sales,North,Consulting Services,Salaries,
2025-11-21,5589.38,205.65,Engineering,South,Software Licenses,Software Subscriptions,CL-035
2025-11-21,0.0,3541.11,Engineering,West,Hardware Systems,Salaries,
2025-11-21,8337.49,1399.13,Operations,North,Software Licenses,Utilities,CL-039
2025-11-21,10759.56,0.0,Sales,South,Hardware Systems,Salaries,CL-051
2025-11-21,4189.14,0.0,Sales,South,Cloud Subscriptions,Commissions,CL-041
2025-11-22,10651.6,0.0,Sales,West,Hardware Systems,Travel,CL-035
2025-11-22,0.0,1311.94,Sales,East,Cloud Subscriptions,Commissions,
2025-11-22,0.0,998.21,Engineering,South,Software Licenses,Salaries,
2025-11-22,7765.79,0.0,HR,North,Consulting Services,Software Subscriptions,CL-018
2025-11-22,2776.95,0.0,HR,West,Hardware Systems,Recruitment,CL-085
2025-11-22,1427.33,0.0,HR,North,Cloud Subscriptions,Benefits,CL-027
2025-11-22,5178.89,1121.84,HR,North,Hardware Systems,Salaries,CL-051
2025-11-22,11216.33,754.43,HR,East,Software Licenses,Salaries,CL-096
2025-11-23,8757.44,0.0,Marketing,West,Cloud Subscriptions,Salaries,CL-051
2025-11-23,0.0,3328.61,Sales,East,Hardware Systems,Salaries,
2025-11-23,8327.59,0.0,Engineering,East,Consulting Services,Hardware Servers,CL-100
2025-11-23,3484.26,4904.88,Marketing,East,Consulting Services,Events,CL-094
2025-11-23,0.0,1105.73,Sales,South,Cloud Subscriptions,Salaries,
2025-11-24,5733.96,0.0,Sales,East,Consulting Services,Commissions,CL-014
2025-11-24,6120.26,0.0,Sales,West,Software Licenses,Software Subscriptions,CL-097
2025-11-24,0.0,815.46,Operations,North,Software Licenses,Rent,
2025-11-24,0.0,942.48,Marketing,West,Cloud Subscriptions,Events,
2025-11-24,0.0,1323.22,Engineering,West,Cloud Subscriptions,Hardware Servers,
2025-11-24,4360.63,1744.41,HR,North,Cloud Subscriptions,Software Subscriptions,CL-087
2025-11-24,1750.5,0.0,Engineering,West,Hardware Systems,Training,CL-033
2025-11-24,3118.93,0.0,Engineering,West,Software Licenses,Training,CL-063
2025-11-25,7515.39,1956.63,Marketing,North,Cloud Subscriptions,Events,CL-031
2025-11-25,5995.24,0.0,Marketing,North,Hardware Systems,Events,CL-041
2025-11-25,11453.65,0.0,Operations,South,Cloud Subscriptions,Salaries,CL-075
2025-11-25,0.0,930.85,Sales,North,Consulting Services,Travel,
2025-11-25,3467.34,2102.02,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-001
2025-11-25,5104.17,0.0,Engineering,South,Consulting Services,Training,CL-031
2025-11-25,6004.09,0.0,HR,North,Software Licenses,Recruitment,CL-013
2025-11-25,8396.74,0.0,Operations,North,Consulting Services,Rent,CL-059
2025-11-26,0.0,882.25,Marketing,East,Hardware Systems,Events,
2025-11-26,0.0,1174.16,Sales,West,Cloud Subscriptions,Salaries,
2025-11-26,1549.79,0.0,Operations,North,Hardware Systems,Rent,CL-071
2025-11-26,3418.66,0.0,Marketing,East,Hardware Systems,Events,CL-024
2025-11-26,0.0,2171.38,Marketing,East,Cloud Subscriptions,Marketing Ads,
2025-11-26,6666.94,0.0,Marketing,West,Hardware Systems,Software Subscriptions,CL-093
2025-11-26,6593.97,3107.69,Engineering,East,Hardware Systems,Hardware Servers,CL-064
2025-11-26,6400.42,2974.94,HR,North,Cloud Subscriptions,Software Subscriptions,CL-033
2025-11-27,1327.03,0.0,Sales,East,Cloud Subscriptions,Salaries,CL-058
2025-11-27,10110.38,312.53,Engineering,North,Software Licenses,Software Subscriptions,CL-028
2025-11-27,3450.98,0.0,Marketing,South,Consulting Services,Software Subscriptions,CL-017
2025-11-27,2539.84,0.0,HR,West,Consulting Services,Recruitment,CL-043
2025-11-27,1219.16,0.0,Marketing,North,Consulting Services,Marketing Ads,CL-078
2025-11-27,1637.93,443.51,Operations,East,Cloud Subscriptions,Rent,CL-077
2025-11-28,0.0,1113.41,Engineering,North,Consulting Services,Software Subscriptions,
2025-11-28,5328.18,0.0,Marketing,West,Software Licenses,Software Subscriptions,CL-096
2025-11-28,9580.77,0.0,Marketing,West,Cloud Subscriptions,Software Subscriptions,CL-045
2025-11-28,0.0,2806.93,HR,West,Hardware Systems,Software Subscriptions,
2025-11-28,0.0,1189.21,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-11-28,12718.6,0.0,Sales,South,Software Licenses,Travel,CL-094
2025-11-28,0.0,512.81,Operations,West,Consulting Services,Rent,
2025-11-28,4554.97,0.0,HR,South,Hardware Systems,Salaries,CL-029
2025-11-28,5136.48,0.0,Sales,West,Hardware Systems,Commissions,CL-062
2025-11-28,5727.99,0.0,Operations,East,Cloud Subscriptions,Utilities,CL-026
2025-11-29,0.0,918.09,HR,East,Software Licenses,Benefits,
2025-11-29,0.0,3366.63,Engineering,South,Hardware Systems,Training,
2025-11-29,0.0,2785.43,Engineering,North,Consulting Services,Software Subscriptions,
2025-11-29,0.0,494.1,Operations,South,Software Licenses,Salaries,
2025-11-29,0.0,467.7,Operations,East,Software Licenses,Office Supplies,
2025-11-30,11742.03,0.0,Sales,West,Software Licenses,Travel,CL-099
2025-11-30,7317.41,0.0,Sales,West,Software Licenses,Travel,CL-072
2025-11-30,7332.77,0.0,Operations,North,Consulting Services,Office Supplies,CL-043
2025-11-30,5638.89,830.94,Engineering,East,Software Licenses,Salaries,CL-021
2025-11-30,0.0,862.18,Sales,West,Software Licenses,Commissions,
2025-11-30,5720.0,0.0,Sales,North,Cloud Subscriptions,Travel,CL-018
2025-11-30,8734.5,0.0,Marketing,South,Software Licenses,Events,CL-098
2025-11-30,0.0,4333.58,Engineering,East,Hardware Systems,Training,
2025-11-30,0.0,1589.97,Sales,South,Consulting Services,Software Subscriptions,
2025-11-30,5050.26,0.0,Engineering,South,Cloud Subscriptions,Software Subscriptions,CL-044
2025-12-01,6260.77,2170.48,Marketing,North,Software Licenses,Marketing Ads,CL-042
2025-12-01,2437.28,0.0,HR,North,Consulting Services,Salaries,CL-035
2025-12-01,0.0,916.54,Sales,West,Hardware Systems,Salaries,
2025-12-01,0.0,2774.95,Sales,North,Consulting Services,Software Subscriptions,
2025-12-01,0.0,2762.36,HR,West,Hardware Systems,Salaries,
2025-12-01,0.0,2034.0,HR,South,Consulting Services,Recruitment,
2025-12-02,5784.26,998.36,Engineering,West,Cloud Subscriptions,Software Subscriptions,CL-050
2025-12-02,9644.0,0.0,HR,East,Cloud Subscriptions,Salaries,CL-015
2025-12-02,1883.28,1577.26,HR,West,Consulting Services,Salaries,CL-070
2025-12-02,0.0,869.89,HR,North,Cloud Subscriptions,Software Subscriptions,
2025-12-02,4176.41,0.0,Engineering,West,Hardware Systems,Training,CL-012
2025-12-02,2337.51,0.0,Engineering,East,Consulting Services,Software Subscriptions,CL-021
2025-12-02,4083.85,867.7,Engineering,South,Software Licenses,Hardware Servers,CL-052
2025-12-03,8183.74,0.0,Operations,South,Consulting Services,Rent,CL-097
2025-12-03,1186.77,1867.63,Operations,East,Consulting Services,Rent,CL-076
2025-12-03,10914.01,0.0,Engineering,North,Cloud Subscriptions,Hardware Servers,CL-026
2025-12-03,0.0,2588.54,Operations,North,Consulting Services,Salaries,
2025-12-03,6382.23,0.0,Sales,West,Software Licenses,Travel,CL-011
2025-12-04,0.0,2622.21,Sales,West,Hardware Systems,Software Subscriptions,
2025-12-04,9993.13,716.65,Sales,East,Cloud Subscriptions,Travel,CL-067
2025-12-04,7823.59,0.0,Engineering,West,Cloud Subscriptions,Hardware Servers,CL-063
2025-12-04,7643.57,0.0,Marketing,North,Consulting Services,Marketing Ads,CL-035
2025-12-04,3161.59,0.0,Sales,North,Cloud Subscriptions,Salaries,CL-069
2025-12-04,4164.58,4712.24,Marketing,West,Consulting Services,Marketing Ads,CL-044
2025-12-05,10565.84,2149.02,Operations,South,Cloud Subscriptions,Salaries,CL-074
2025-12-05,0.0,689.1,Marketing,West,Software Licenses,Salaries,
2025-12-05,3889.73,0.0,Marketing,West,Cloud Subscriptions,Events,CL-079
2025-12-05,7553.91,0.0,Marketing,West,Software Licenses,Software Subscriptions,CL-007
2025-12-05,0.0,3692.47,Engineering,West,Hardware Systems,Salaries,
2025-12-05,0.0,926.23,Marketing,West,Software Licenses,Events,
2025-12-06,10007.35,0.0,Operations,West,Hardware Systems,Office Supplies,CL-066
2025-12-06,6674.49,2824.15,Engineering,North,Hardware Systems,Software Subscriptions,CL-059
2025-12-06,0.0,625.64,Sales,West,Software Licenses,Commissions,
2025-12-06,0.0,3846.75,HR,East,Hardware Systems,Salaries,
2025-12-06,0.0,826.0,Sales,West,Consulting Services,Travel,
2025-12-06,0.0,210.66,Sales,East,Software Licenses,Software Subscriptions,
2025-12-07,0.0,1034.84,Sales,East,Hardware Systems,Salaries,
2025-12-07,3173.79,0.0,HR,South,Hardware Systems,Benefits,CL-056
2025-12-07,2432.89,0.0,Engineering,East,Cloud Subscriptions,Hardware Servers,CL-001
2025-12-07,0.0,971.25,Engineering,South,Software Licenses,Hardware Servers,
2025-12-07,8664.37,0.0,Operations,East,Hardware Systems,Utilities,CL-006
2025-12-07,2355.57,0.0,HR,North,Consulting Services,Recruitment,CL-029
2025-12-07,0.0,1355.09,Sales,South,Cloud Subscriptions,Software Subscriptions,
2025-12-07,7002.99,0.0,Operations,West,Cloud Subscriptions,Rent,CL-079
2025-12-07,0.0,414.08,Marketing,North,Software Licenses,Marketing Ads,
2025-12-08,3284.65,0.0,Sales,West,Hardware Systems,Salaries,CL-067
2025-12-08,4467.04,0.0,Sales,East,Software Licenses,Salaries,CL-013
2025-12-08,0.0,497.27,Sales,East,Software Licenses,Travel,
2025-12-08,7997.76,0.0,Marketing,East,Consulting Services,Software Subscriptions,CL-072
2025-12-08,4049.23,0.0,HR,East,Hardware Systems,Recruitment,CL-021
2025-12-08,1269.74,0.0,Sales,North,Consulting Services,Salaries,CL-022
2025-12-08,8129.98,0.0,Sales,East,Hardware Systems,Commissions,CL-098
2025-12-08,3193.83,0.0,Marketing,West,Cloud Subscriptions,Salaries,CL-095
2025-12-08,0.0,1383.6,HR,North,Cloud Subscriptions,Benefits,
2025-12-08,7495.5,0.0,HR,North,Consulting Services,Software Subscriptions,CL-092
2025-12-09,0.0,2459.96,Marketing,East,Consulting Services,Software Subscriptions,
2025-12-09,3022.24,0.0,HR,West,Consulting Services,Salaries,CL-019
2025-12-09,1545.76,0.0,HR,North,Hardware Systems,Software Subscriptions,CL-031
2025-12-09,10436.0,0.0,Marketing,West,Software Licenses,Events,CL-014
2025-12-09,8050.21,374.64,Engineering,South,Software Licenses,Software Subscriptions,CL-006
2025-12-10,4202.62,1738.02,Marketing,East,Consulting Services,Salaries,CL-020
2025-12-10,2047.18,0.0,HR,East,Software Licenses,Software Subscriptions,CL-057
2025-12-10,6804.14,0.0,Engineering,West,Consulting Services,Salaries,CL-100
2025-12-10,4191.83,0.0,Sales,East,Software Licenses,Software Subscriptions,CL-026
2025-12-10,0.0,1172.98,Operations,South,Software Licenses,Utilities,
2025-12-10,10375.12,0.0,Sales,South,Hardware Systems,Commissions,CL-045
2025-12-10,0.0,2745.95,Operations,West,Consulting Services,Rent,
2025-12-10,0.0,691.04,Sales,West,Software Licenses,Software Subscriptions,
2025-12-10,10672.64,1580.96,Marketing,East,Software Licenses,Salaries,CL-096
2025-12-10,7294.75,5327.29,Marketing,West,Consulting Services,Events,CL-097
2025-12-11,3367.69,2122.75,Sales,North,Cloud Subscriptions,Commissions,CL-082
2025-12-11,9778.55,2290.16,HR,South,Consulting Services,Salaries,CL-095
2025-12-11,0.0,2739.95,Operations,North,Cloud Subscriptions,Salaries,
2025-12-11,0.0,2778.32,Marketing,South,Cloud Subscriptions,Salaries,
2025-12-11,13159.22,0.0,HR,North,Software Licenses,Benefits,CL-084
2025-12-11,0.0,1392.62,Marketing,East,Cloud Subscriptions,Software Subscriptions,
2025-12-11,0.0,1746.83,HR,North,Cloud Subscriptions,Recruitment,
2025-12-11,0.0,522.6,Sales,West,Consulting Services,Travel,
2025-12-12,8043.73,0.0,Engineering,East,Software Licenses,Software Subscriptions,CL-069
2025-12-12,0.0,1517.78,Engineering,West,Software Licenses,Training,
2025-12-12,0.0,2002.11,Sales,South,Hardware Systems,Salaries,
2025-12-12,1894.51,0.0,Marketing,West,Software Licenses,Software Subscriptions,CL-047
2025-12-12,0.0,1369.6,Operations,East,Consulting Services,Salaries,
2025-12-13,2749.95,2906.46,HR,West,Hardware Systems,Salaries,CL-088
2025-12-13,12532.81,0.0,HR,South,Cloud Subscriptions,Salaries,CL-039
2025-12-13,7679.2,0.0,HR,South,Software Licenses,Recruitment,CL-020
2025-12-13,0.0,575.55,Engineering,South,Software Licenses,Salaries,
2025-12-13,3872.72,0.0,Marketing,South,Software Licenses,Events,CL-081
2025-12-13,5017.71,0.0,Operations,North,Hardware Systems,Office Supplies,CL-043
2025-12-13,7428.18,0.0,Engineering,South,Cloud Subscriptions,Training,CL-020
2025-12-13,0.0,3840.14,Marketing,West,Cloud Subscriptions,Marketing Ads,
2025-12-13,2092.06,0.0,HR,North,Software Licenses,Benefits,CL-077
2025-12-13,0.0,1509.83,Sales,West,Cloud Subscriptions,Travel,
2025-12-14,1842.74,956.4,Engineering,East,Cloud Subscriptions,Salaries,CL-028
2025-12-14,7509.54,0.0,Sales,West,Consulting Services,Travel,CL-074
2025-12-14,8203.94,0.0,Engineering,South,Cloud Subscriptions,Software Subscriptions,CL-011
2025-12-14,0.0,2023.26,Marketing,West,Software Licenses,Events,
2025-12-14,0.0,1567.47,Marketing,South,Software Licenses,Marketing Ads,
2025-12-14,10368.1,3793.37,Engineering,South,Hardware Systems,Software Subscriptions,CL-044
2025-12-14,0.0,1443.07,Engineering,South,Consulting Services,Training,
2025-12-14,0.0,1063.25,Engineering,South,Software Licenses,Training,
2025-12-14,8683.32,1916.31,HR,East,Hardware Systems,Software Subscriptions,CL-069
2025-12-14,5986.46,0.0,Sales,South,Consulting Services,Software Subscriptions,CL-002
2025-12-15,4312.9,0.0,Marketing,East,Hardware Systems,Software Subscriptions,CL-096
2025-12-15,4264.68,0.0,Operations,East,Software Licenses,Office Supplies,CL-004
2025-12-15,5564.75,0.0,Sales,North,Cloud Subscriptions,Commissions,CL-048
2025-12-15,0.0,1743.01,Sales,North,Consulting Services,Salaries,
2025-12-15,0.0,3066.74,Engineering,West,Cloud Subscriptions,Training,
2025-12-15,0.0,1416.06,Engineering,North,Software Licenses,Hardware Servers,
2025-12-15,5681.68,4552.54,Engineering,West,Hardware Systems,Hardware Servers,CL-063
2025-12-15,12771.41,0.0,HR,West,Software Licenses,Software Subscriptions,CL-036
2025-12-15,2544.44,1122.91,HR,West,Consulting Services,Software Subscriptions,CL-066
2025-12-16,0.0,528.0,Operations,South,Software Licenses,Utilities,
2025-12-16,10882.86,0.0,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-031
2025-12-16,4001.6,1780.09,Sales,North,Cloud Subscriptions,Commissions,CL-099
2025-12-16,4749.69,0.0,Operations,East,Software Licenses,Utilities,CL-056
2025-12-16,7852.75,0.0,Operations,South,Consulting Services,Salaries,CL-073
2025-12-16,13324.72,0.0,Operations,West,Software Licenses,Salaries,CL-056
2025-12-17,13550.89,0.0,Marketing,South,Software Licenses,Marketing Ads,CL-020
2025-12-17,3747.05,0.0,Sales,West,Consulting Services,Salaries,CL-073
2025-12-17,7700.19,0.0,HR,South,Hardware Systems,Recruitment,CL-098
2025-12-17,0.0,486.59,Operations,North,Software Licenses,Utilities,
2025-12-17,4197.66,2442.86,HR,West,Hardware Systems,Salaries,CL-032
2025-12-17,2518.66,967.95,Engineering,North,Software Licenses,Software Subscriptions,CL-007
2025-12-17,11185.45,0.0,Engineering,South,Software Licenses,Training,CL-085
2025-12-17,5550.39,0.0,Operations,East,Consulting Services,Rent,CL-042
2025-12-18,8940.9,0.0,Sales,South,Hardware Systems,Software Subscriptions,CL-099
2025-12-18,0.0,1206.0,HR,West,Cloud Subscriptions,Benefits,
2025-12-18,0.0,1929.57,Marketing,West,Hardware Systems,Events,
2025-12-18,0.0,2190.73,Operations,North,Consulting Services,Rent,
2025-12-18,0.0,2760.67,HR,North,Consulting Services,Recruitment,
2025-12-18,0.0,1209.46,Engineering,East,Software Licenses,Training,
2025-12-18,9676.68,2090.77,Engineering,South,Hardware Systems,Hardware Servers,CL-046
2025-12-18,0.0,1855.55,Operations,East,Cloud Subscriptions,Utilities,
2025-12-18,0.0,2650.74,Marketing,West,Cloud Subscriptions,Marketing Ads,
2025-12-18,11279.14,0.0,Sales,South,Consulting Services,Commissions,CL-062
2025-12-19,0.0,2280.34,HR,North,Consulting Services,Salaries,
2025-12-19,6862.58,656.11,Engineering,North,Software Licenses,Software Subscriptions,CL-100
2025-12-19,0.0,2218.45,Marketing,North,Software Licenses,Software Subscriptions,
2025-12-19,0.0,511.92,Sales,South,Cloud Subscriptions,Commissions,
2025-12-19,0.0,566.64,Engineering,North,Software Licenses,Salaries,
2025-12-19,10296.37,0.0,Engineering,South,Consulting Services,Salaries,CL-016
